region,site_name,lawa_site_id,indicator,year,mean_ugm3,days_measured,first_date,last_date,pct_coverage
Hawke's Bay,Marewa Park,LAWA-100082,PM10,2023,13.423809523809524,357,2023-01-01 01:00:00,2023-12-31 01:00:00,97.8
Hawke's Bay,Marewa Park,LAWA-100082,PM10,2024,13.454901960784312,357,2024-01-01 01:00:00,2024-12-31 01:00:00,97.8
Hawke's Bay,Marewa Park,LAWA-100082,PM2.5,2019,7.766666666666667,276,2019-03-31 01:00:00,2019-12-31 01:00:00,75.6
Hawke's Bay,Marewa Park,LAWA-100082,PM2.5,2020,8.968111455108358,323,2020-01-01 01:00:00,2020-12-31 01:00:00,88.5
Hawke's Bay,Marewa Park,LAWA-100082,PM2.5,2021,8.792395437262357,263,2021-01-01 01:00:00,2021-12-31 01:00:00,72.1
Hawke's Bay,Marewa Park,LAWA-100082,PM2.5,2022,8.233720930232558,86,2022-01-01 01:00:00,2022-08-08 00:00:00,23.6
Hawke's Bay,Marewa Park,LAWA-100082,PM2.5,2023,3.7600000000000002,40,2023-11-22 01:00:00,2023-12-31 01:00:00,11.0
Hawke's Bay,Marewa Park,LAWA-100082,PM2.5,2024,6.339669421487604,363,2024-01-01 01:00:00,2024-12-31 01:00:00,99.5
Hawke's Bay,St Johns,LAWA-100149,PM10,2016,16.72222222222222,333,2016-01-06 01:00:00,2016-12-31 01:00:00,91.2
Hawke's Bay,St Johns,LAWA-100149,PM10,2017,14.189111747851003,349,2017-01-01 01:00:00,2017-12-31 01:00:00,95.6
Hawke's Bay,St Johns,LAWA-100149,PM10,2018,13.573055555555555,360,2018-01-01 01:00:00,2018-12-31 01:00:00,98.6
Hawke's Bay,St Johns,LAWA-100149,PM10,2019,12.507777777777779,360,2019-01-01 01:00:00,2019-12-31 01:00:00,98.6
Hawke's Bay,St Johns,LAWA-100149,PM10,2020,12.109641873278237,363,2020-01-01 01:00:00,2020-12-31 01:00:00,99.5
Hawke's Bay,St Johns,LAWA-100149,PM10,2021,8.923287671232877,365,2021-01-01 01:00:00,2021-12-31 01:00:00,100.0
Hawke's Bay,St Johns,LAWA-100149,PM10,2022,12.241399416909621,343,2022-01-01 01:00:00,2022-12-31 01:00:00,94.0
Hawke's Bay,St Johns,LAWA-100149,PM10,2023,12.645505617977529,356,2023-01-01 01:00:00,2023-12-31 01:00:00,97.5
Hawke's Bay,St Johns,LAWA-100149,PM10,2024,13.518156424581006,358,2024-01-01 01:00:00,2024-12-31 01:00:00,98.1
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2016,9.707182320441989,181,2016-06-30 00:00:00,2016-12-31 01:00:00,49.6
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2017,9.724425287356322,348,2017-01-01 01:00:00,2017-12-30 01:00:00,95.3
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2018,8.5958217270195,359,2018-01-01 01:00:00,2018-12-31 01:00:00,98.4
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2019,7.954131054131055,351,2019-01-01 01:00:00,2019-12-31 01:00:00,96.2
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2020,7.164846416382253,293,2020-01-01 01:00:00,2020-12-31 01:00:00,80.3
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2021,7.333149171270718,362,2021-01-01 01:00:00,2021-12-31 01:00:00,99.2
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2022,7.455056179775281,356,2022-01-01 01:00:00,2022-12-31 01:00:00,97.5
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2023,6.736211699164346,359,2023-01-01 01:00:00,2023-12-31 01:00:00,98.4
Hawke's Bay,St Johns,LAWA-100149,PM2.5,2024,8.377142857142857,350,2024-01-01 01:00:00,2024-12-31 01:00:00,95.9
Manawatū-Whanganui,126 Hautapu Street,LAWA-100002,PM10,2022,12.717574626865671,268,2022-04-08 00:00:00,2022-12-31 01:00:00,73.4
Manawatū-Whanganui,126 Hautapu Street,LAWA-100002,PM10,2023,10.909668508287293,362,2023-01-01 01:00:00,2023-12-31 01:00:00,99.2
Manawatū-Whanganui,126 Hautapu Street,LAWA-100002,PM10,2024,11.646851123595503,356,2024-01-01 01:00:00,2024-12-31 01:00:00,97.5
Manawatū-Whanganui,126 Hautapu Street,LAWA-100002,PM2.5,2022,8.55383208955224,268,2022-04-08 00:00:00,2022-12-31 01:00:00,73.4
Manawatū-Whanganui,126 Hautapu Street,LAWA-100002,PM2.5,2023,6.538192307692308,364,2023-01-01 01:00:00,2023-12-31 01:00:00,99.7
Manawatū-Whanganui,126 Hautapu Street,LAWA-100002,PM2.5,2024,7.800896067415731,356,2024-01-01 01:00:00,2024-12-31 01:00:00,97.5
Manawatū-Whanganui,33 Kuku Street,LAWA-100002,PM10,2016,11.43106179775281,356,2016-01-01 01:00:00,2016-12-31 01:00:00,97.5
Manawatū-Whanganui,33 Kuku Street,LAWA-100002,PM10,2017,16.12865181058496,359,2017-01-01 01:00:00,2017-12-31 01:00:00,98.4
Manawatū-Whanganui,33 Kuku Street,LAWA-100002,PM10,2018,17.51557422969188,357,2018-01-01 01:00:00,2018-12-31 01:00:00,97.8
Manawatū-Whanganui,33 Kuku Street,LAWA-100002,PM10,2019,16.96158,350,2019-01-01 01:00:00,2019-12-31 01:00:00,95.9
Manawatū-Whanganui,33 Kuku Street,LAWA-100002,PM10,2020,13.404076923076923,351,2020-01-01 01:00:00,2020-12-31 01:00:00,96.2
Manawatū-Whanganui,33 Kuku Street,LAWA-100002,PM10,2021,11.588552631578947,38,2021-01-01 01:00:00,2021-02-08 01:00:00,10.4
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM10,2021,10.071867346938776,294,2021-03-12 01:00:00,2021-12-31 01:00:00,80.5
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM10,2022,9.263586894586895,351,2022-01-01 01:00:00,2022-12-31 01:00:00,96.2
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM10,2023,8.648595808383233,334,2023-01-01 01:00:00,2023-12-31 01:00:00,91.5
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM10,2024,9.055762857142856,350,2024-01-01 01:00:00,2024-12-31 01:00:00,95.9
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM2.5,2021,6.712989795918367,294,2021-03-12 01:00:00,2021-12-31 01:00:00,80.5
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM2.5,2022,3.25877304964539,282,2022-01-01 01:00:00,2022-12-31 01:00:00,77.3
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM2.5,2023,3.24892670157068,191,2023-01-01 01:00:00,2023-07-11 00:00:00,52.3
Manawatū-Whanganui,34 Maata Street,LAWA-100028,PM2.5,2024,7.517808724832214,298,2024-02-22 01:00:00,2024-12-27 01:00:00,81.6
Manawatū-Whanganui,Baptist Friendship Centre - 250 Taupo Road,LAWA-100028,PM10,2016,11.393688888888889,360,2016-01-01 01:00:00,2016-12-31 01:00:00,98.6
Manawatū-Whanganui,Baptist Friendship Centre - 250 Taupo Road,LAWA-100028,PM10,2017,11.426027027027027,296,2017-01-01 01:00:00,2017-12-31 01:00:00,81.1
Manawatū-Whanganui,Baptist Friendship Centre - 250 Taupo Road,LAWA-100028,PM10,2018,10.560864265927979,361,2018-01-01 01:00:00,2018-12-31 01:00:00,98.9
Manawatū-Whanganui,Baptist Friendship Centre - 250 Taupo Road,LAWA-100028,PM10,2019,10.955793939393939,330,2019-01-01 01:00:00,2019-12-31 01:00:00,90.4
Manawatū-Whanganui,Baptist Friendship Centre - 250 Taupo Road,LAWA-100028,PM10,2020,10.556690553745929,307,2020-01-01 01:00:00,2020-12-31 01:00:00,84.1
Manawatū-Whanganui,Baptist Friendship Centre - 250 Taupo Road,LAWA-100028,PM10,2021,7.711820895522388,67,2021-01-01 01:00:00,2021-03-08 01:00:00,18.4
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2016,18.757298850574713,348,2016-01-01 01:00:00,2016-12-31 01:00:00,95.3
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2017,20.377423822714682,361,2017-01-01 01:00:00,2017-12-31 01:00:00,98.9
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2018,19.228066298342544,362,2018-01-01 01:00:00,2018-12-31 01:00:00,99.2
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2019,17.815939226519337,362,2019-01-01 01:00:00,2019-12-31 01:00:00,99.2
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2020,17.933095890410957,365,2020-01-01 01:00:00,2020-12-31 01:00:00,100.0
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2021,19.43401098901099,364,2021-01-01 01:00:00,2021-12-31 01:00:00,99.7
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2022,15.288443804034582,347,2022-01-01 01:00:00,2022-12-31 01:00:00,95.1
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2023,14.039890109890111,364,2023-01-01 01:00:00,2023-12-31 01:00:00,99.7
Marlborough,Blenheim Bowling Club,LAWA-100031,PM10,2024,13.113545706371191,361,2024-01-01 01:00:00,2024-12-31 01:00:00,98.9
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2016,4.786666666666666,12,2016-12-20 01:00:00,2016-12-31 01:00:00,3.3
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2017,14.309506849315069,365,2017-01-01 01:00:00,2017-12-31 01:00:00,100.0
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2018,13.217671232876711,365,2018-01-01 01:00:00,2018-12-31 01:00:00,100.0
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2019,11.535555555555556,360,2019-01-01 01:00:00,2019-12-31 01:00:00,98.6
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2020,11.854180327868853,366,2020-01-01 01:00:00,2020-12-31 01:00:00,100.3
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2021,11.416062499999999,320,2021-01-01 01:00:00,2021-11-16 01:00:00,87.7
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2022,8.275303867403315,181,2022-01-28 01:00:00,2022-12-14 01:00:00,49.6
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2023,11.486108374384235,203,2023-06-07 00:00:00,2023-12-31 01:00:00,55.6
Marlborough,Blenheim Bowling Club,LAWA-100031,PM2.5,2024,9.648839779005526,362,2024-01-01 01:00:00,2024-12-31 01:00:00,99.2
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2016,18.21727019498607,359,2016-01-01 01:00:00,2016-12-31 01:00:00,98.4
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2017,19.635854341736696,357,2017-01-01 01:00:00,2017-12-31 01:00:00,97.8
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2018,17.892265193370164,362,2018-01-01 01:00:00,2018-12-31 01:00:00,99.2
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2019,18.22099447513812,362,2019-01-01 01:00:00,2019-12-31 01:00:00,99.2
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2020,15.492957746478874,355,2020-01-01 01:00:00,2020-12-31 01:00:00,97.3
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2021,15.33956386292835,321,2021-01-01 01:00:00,2021-12-31 01:00:00,87.9
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2022,15.735376044568245,359,2022-01-01 01:00:00,2022-12-31 01:00:00,98.4
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2023,14.930921052631579,304,2023-01-01 01:00:00,2023-12-31 01:00:00,83.3
Nelson,Nelson at Blackwood St,LAWA-100091,PM10,2024,15.602409638554217,332,2024-01-01 01:00:00,2024-12-31 01:00:00,91.0
Nelson,Nelson at Brook,LAWA-100092,PM10,2016,13.697368421052632,152,2016-01-06 01:00:00,2016-12-29 01:00:00,41.6
Nelson,Nelson at Brook,LAWA-100092,PM10,2017,12.938202247191011,178,2017-01-01 01:00:00,2017-12-30 01:00:00,48.8
Nelson,Nelson at Brook,LAWA-100092,PM10,2018,12.071856287425149,167,2018-01-02 01:00:00,2018-12-30 01:00:00,45.8
Nelson,Nelson at Brook,LAWA-100092,PM10,2019,12.211822660098521,203,2019-01-02 01:00:00,2019-12-29 01:00:00,55.6
Nelson,Nelson at Brook,LAWA-100092,PM10,2020,10.336363636363636,110,2020-01-01 01:00:00,2020-12-27 01:00:00,30.1
Nelson,Nelson at Brook,LAWA-100092,PM10,2021,11.162393162393162,117,2021-01-02 01:00:00,2021-12-29 01:00:00,32.1
Nelson,Nelson at Brook,LAWA-100092,PM10,2022,9.792079207920793,101,2022-01-01 01:00:00,2022-12-30 01:00:00,27.7
Nelson,Nelson at Brook,LAWA-100092,PM10,2023,6.0,51,2023-01-02 01:00:00,2023-12-03 01:00:00,14.0
Nelson,Nelson at Brook,LAWA-100092,PM10,2024,8.952380952380953,42,2024-01-02 01:00:00,2024-06-17 00:00:00,11.5
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2016,10.913544668587896,347,2016-01-05 01:00:00,2016-12-31 01:00:00,95.1
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2017,10.554179566563468,323,2017-01-01 01:00:00,2017-12-26 01:00:00,88.5
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2018,12.846153846153847,13,2018-01-17 01:00:00,2018-01-29 01:00:00,3.6
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2019,10.065088757396449,169,2019-04-19 00:00:00,2019-12-31 01:00:00,46.3
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2020,9.771929824561404,57,2020-01-03 01:00:00,2020-11-30 01:00:00,15.6
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2021,9.912087912087912,91,2021-01-17 01:00:00,2021-12-26 01:00:00,24.9
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2022,8.708333333333334,48,2022-01-01 01:00:00,2022-12-26 01:00:00,13.2
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2023,7.673469387755102,49,2023-01-01 01:00:00,2023-11-09 01:00:00,13.4
Nelson,Nelson at Green Meadows,LAWA-100093,PM10,2024,8.333333333333334,18,2024-01-01 01:00:00,2024-05-19 00:00:00,4.9
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2016,16.93820224719101,356,2016-01-01 01:00:00,2016-12-31 01:00:00,97.5
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2017,17.06179775280899,356,2017-01-01 01:00:00,2017-12-31 01:00:00,97.5
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2018,17.168067226890756,357,2018-01-01 01:00:00,2018-12-31 01:00:00,97.8
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2019,15.39612188365651,361,2019-01-01 01:00:00,2019-12-31 01:00:00,98.9
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2020,12.807692307692308,364,2020-01-01 01:00:00,2020-12-31 01:00:00,99.7
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2021,13.746556473829202,363,2021-01-01 01:00:00,2021-12-31 01:00:00,99.5
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2022,12.047486033519553,358,2022-01-01 01:00:00,2022-12-31 01:00:00,98.1
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2023,10.342696629213483,356,2023-01-01 01:00:00,2023-12-31 01:00:00,97.5
Nelson,Nelson at St Vincent St,LAWA-100094,PM10,2024,12.586705202312139,346,2024-01-01 01:00:00,2024-12-31 01:00:00,94.8
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2016,9.682882882882883,111,2016-01-06 01:00:00,2016-12-23 01:00:00,30.4
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2017,9.511627906976743,43,2017-01-04 01:00:00,2017-11-22 01:00:00,11.8
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2018,11.30334448160535,299,2018-03-01 01:00:00,2018-12-31 01:00:00,81.9
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2019,10.333240997229918,361,2019-01-01 01:00:00,2019-12-31 01:00:00,98.9
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2020,9.546302250803858,311,2020-01-01 01:00:00,2020-12-31 01:00:00,85.2
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2021,8.710982658959537,346,2021-01-01 01:00:00,2021-12-31 01:00:00,94.8
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2022,8.253239436619719,355,2022-01-01 01:00:00,2022-12-31 01:00:00,97.3
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2023,8.915428571428572,350,2023-01-01 01:00:00,2023-12-31 01:00:00,95.9
Nelson,Nelson at St Vincent St,LAWA-100094,PM2.5,2024,9.15155807365439,353,2024-01-01 01:00:00,2024-12-31 01:00:00,96.7
Northland,Dargaville Air Shed at Charlotte Street,LAWA-103912,PM10,2024,13.332333333333333,150,2024-08-04 00:00:00,2024-12-31 01:00:00,41.1
Northland,Kaitāia Air Shed at Commerce Street,LAWA-103802,PM10,2024,13.079421768707483,294,2024-03-09 01:00:00,2024-12-31 01:00:00,80.5
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2016,12.806516516516515,333,2016-01-01 01:00:00,2016-12-31 01:00:00,91.2
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2017,11.754462809917355,363,2017-01-01 01:00:00,2017-12-31 01:00:00,99.5
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2018,12.708054794520546,365,2018-01-01 01:00:00,2018-12-31 01:00:00,100.0
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2019,12.733983050847458,354,2019-01-01 01:00:00,2019-12-31 01:00:00,97.0
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2020,12.716694214876032,363,2020-01-01 01:00:00,2020-12-31 01:00:00,99.5
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2021,12.274318181818183,352,2021-01-01 01:00:00,2021-12-31 01:00:00,96.4
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2022,12.36091922005571,359,2022-01-01 01:00:00,2022-12-31 01:00:00,98.4
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2023,11.670967741935485,341,2023-01-01 01:00:00,2023-12-31 01:00:00,93.4
Northland,Marsden Point Air Shed at Ruakaka,LAWA-100005,PM10,2024,11.633000000000001,30,2024-01-01 01:00:00,2024-01-30 01:00:00,8.2
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2016,13.634077134986226,363,2016-01-01 01:00:00,2016-12-31 01:00:00,99.5
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2017,12.791299435028249,354,2017-01-01 01:00:00,2017-12-31 01:00:00,97.0
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2018,13.449337016574585,362,2018-01-01 01:00:00,2018-12-31 01:00:00,99.2
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2019,14.019643835616439,365,2019-01-01 01:00:00,2019-12-31 01:00:00,100.0
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2020,12.619180327868852,366,2020-01-01 01:00:00,2020-12-31 01:00:00,100.3
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2021,12.035042735042735,351,2021-01-01 01:00:00,2021-12-31 01:00:00,96.2
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2022,12.548760330578512,363,2022-01-01 01:00:00,2022-12-31 01:00:00,99.5
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2023,11.23413698630137,365,2023-01-01 01:00:00,2023-12-31 01:00:00,100.0
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM10,2024,12.072582417582417,364,2024-01-01 01:00:00,2024-12-31 01:00:00,99.7
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2016,6.346363636363637,154,2016-07-31 00:00:00,2016-12-31 01:00:00,42.2
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2017,6.079002849002849,351,2017-01-01 01:00:00,2017-12-31 01:00:00,96.2
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2018,6.377660167130919,359,2018-01-01 01:00:00,2018-12-31 01:00:00,98.4
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2019,6.6801152737752165,347,2019-01-01 01:00:00,2019-12-31 01:00:00,95.1
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2020,7.645863095238096,336,2020-01-01 01:00:00,2020-12-31 01:00:00,92.1
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2021,5.2802762430939225,362,2021-01-01 01:00:00,2021-12-31 01:00:00,99.2
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2022,5.297307692307692,364,2022-01-01 01:00:00,2022-12-31 01:00:00,99.7
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2023,5.13133704735376,359,2023-01-01 01:00:00,2023-12-31 01:00:00,98.4
Northland,Whangārei Air Shed at Robert Street,LAWA-100006,PM2.5,2024,5.190722222222222,360,2024-01-01 01:00:00,2024-12-31 01:00:00,98.6
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2017,17.47018604651163,215,2017-05-25 00:00:00,2017-12-31 01:00:00,58.9
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2018,14.232027777777777,360,2018-01-01 01:00:00,2018-12-31 01:00:00,98.6
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2019,13.665536231884056,345,2019-01-01 01:00:00,2019-12-31 01:00:00,94.5
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2020,13.051460674157303,356,2020-01-01 01:00:00,2020-12-31 01:00:00,97.5
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2021,13.650113636363637,352,2021-01-01 01:00:00,2021-12-31 01:00:00,96.4
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2022,16.293833333333332,360,2022-01-01 01:00:00,2022-12-31 01:00:00,98.6
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2023,16.254057971014493,345,2023-01-01 01:00:00,2023-12-31 01:00:00,94.5
Otago,Alexandra at 5 Ventry Street,LAWA-100575,PM10,2024,16.311449275362317,345,2024-01-01 01:00:00,2024-12-31 01:00:00,94.5
Otago,Arrowtown,LAWA-100023,PM10,2016,21.321143695014662,341,2016-01-01 01:00:00,2016-12-31 01:00:00,93.4
Otago,Arrowtown,LAWA-100023,PM10,2017,24.1916091954023,348,2017-01-01 01:00:00,2017-12-31 01:00:00,95.3
Otago,Arrowtown,LAWA-100023,PM10,2018,20.298609467455623,338,2018-01-01 01:00:00,2018-12-24 01:00:00,92.6
Otago,Arrowtown,LAWA-100023,PM10,2019,17.818666666666665,345,2019-01-04 01:00:00,2019-12-26 01:00:00,94.5
Otago,Arrowtown,LAWA-100023,PM10,2020,17.939176470588233,340,2020-01-07 01:00:00,2020-12-31 01:00:00,93.2
Otago,Arrowtown,LAWA-100023,PM10,2021,5.276506024096386,83,2021-01-01 01:00:00,2021-12-31 01:00:00,22.7
Otago,Arrowtown,LAWA-100023,PM10,2022,12.846985915492958,355,2022-01-01 01:00:00,2022-12-31 01:00:00,97.3
Otago,Arrowtown,LAWA-100023,PM10,2023,12.8335,360,2023-01-01 01:00:00,2023-12-31 01:00:00,98.6
Otago,Arrowtown,LAWA-100023,PM10,2024,13.759750692520777,361,2024-01-01 01:00:00,2024-12-31 01:00:00,98.9
Otago,Central Dunedin,LAWA-100040,PM10,2016,17.439451612903227,310,2016-01-01 01:00:00,2016-12-31 01:00:00,84.9
Otago,Central Dunedin,LAWA-100040,PM10,2017,15.405814606741574,356,2017-01-01 01:00:00,2017-12-31 01:00:00,97.5
Otago,Central Dunedin,LAWA-100040,PM10,2018,16.411859154929576,355,2018-01-01 01:00:00,2018-12-31 01:00:00,97.3
Otago,Central Dunedin,LAWA-100040,PM10,2019,13.125319767441859,344,2019-01-01 01:00:00,2019-12-31 01:00:00,94.2
Otago,Central Dunedin,LAWA-100040,PM10,2020,13.464382352941177,340,2020-01-01 01:00:00,2020-12-31 01:00:00,93.2
Otago,Central Dunedin,LAWA-100040,PM10,2021,15.455169491525425,354,2021-01-01 01:00:00,2021-12-31 01:00:00,97.0
Otago,Central Dunedin,LAWA-100040,PM10,2022,20.788197183098593,355,2022-01-01 01:00:00,2022-12-31 01:00:00,97.3
Otago,Central Dunedin,LAWA-100040,PM10,2023,16.015384615384615,364,2023-01-01 01:00:00,2023-12-31 01:00:00,99.7
Otago,Central Dunedin,LAWA-100040,PM10,2024,13.826892655367232,354,2024-01-01 01:00:00,2024-12-31 01:00:00,97.0
Otago,Clyde,LAWA-100048,PM10,2016,25.066896551724138,174,2016-04-13 00:00:00,2016-10-05 01:00:00,47.7
Otago,Clyde,LAWA-100048,PM10,2017,25.956473684210525,190,2017-03-15 01:00:00,2017-09-24 01:00:00,52.1
Otago,Clyde,LAWA-100048,PM10,2018,18.909101123595505,178,2018-04-10 00:00:00,2018-10-04 01:00:00,48.8
Otago,Clyde,LAWA-100048,PM10,2019,17.36736040609137,197,2019-04-02 01:00:00,2019-10-16 01:00:00,54.0
Otago,Clyde,LAWA-100048,PM10,2020,21.22392,125,2020-05-07 00:00:00,2020-09-23 00:00:00,34.2
Otago,Cromwell,LAWA-100051,PM10,2016,31.40644970414201,169,2016-04-16 00:00:00,2016-10-05 01:00:00,46.3
Otago,Cromwell,LAWA-100051,PM10,2017,35.04625730994152,171,2017-03-15 01:00:00,2017-09-06 00:00:00,46.8
Otago,Cromwell,LAWA-100051,PM10,2018,24.076946564885496,131,2018-05-01 00:00:00,2018-10-04 01:00:00,35.9
Otago,Cromwell,LAWA-100051,PM10,2019,22.319119496855343,159,2019-04-18 00:00:00,2019-10-01 01:00:00,43.6
Otago,Cromwell,LAWA-100051,PM10,2020,23.783856209150326,153,2020-05-15 00:00:00,2020-10-14 01:00:00,41.9
Otago,Cromwell,LAWA-100051,PM10,2021,22.33103448275862,174,2021-04-14 00:00:00,2021-10-04 01:00:00,47.7
Otago,Milton,LAWA-100086,PM10,2016,40.572214765100675,149,2016-05-06 00:00:00,2016-10-03 01:00:00,40.8
Otago,Milton,LAWA-100086,PM10,2017,37.903278688524594,183,2017-03-23 01:00:00,2017-09-25 01:00:00,50.1
Otago,Milton,LAWA-100086,PM10,2018,28.340749999999996,160,2018-04-17 00:00:00,2018-09-30 01:00:00,43.8
Otago,Milton,LAWA-100086,PM10,2019,24.965465116279073,172,2019-04-06 01:00:00,2019-10-01 01:00:00,47.1
Otago,Milton,LAWA-100086,PM10,2020,28.137234042553192,141,2020-05-13 00:00:00,2020-10-04 01:00:00,38.6
Otago,Milton,LAWA-100086,PM10,2021,22.855483870967742,186,2021-04-17 00:00:00,2021-10-21 01:00:00,51.0
Otago,Mosgiel,LAWA-100088,PM10,2016,19.15756862745098,255,2016-04-16 00:00:00,2016-12-31 01:00:00,69.9
Otago,Mosgiel,LAWA-100088,PM10,2017,18.611072463768114,345,2017-01-01 01:00:00,2017-12-19 01:00:00,94.5
Otago,Mosgiel,LAWA-100088,PM10,2018,19.22361111111111,324,2018-02-01 01:00:00,2018-12-31 01:00:00,88.8
Otago,Mosgiel,LAWA-100088,PM10,2019,16.866417910447762,335,2019-01-01 01:00:00,2019-12-31 01:00:00,91.8
Otago,Mosgiel,LAWA-100088,PM10,2020,17.95449720670391,358,2020-01-01 01:00:00,2020-12-31 01:00:00,98.1
